Rk,Player,Tm,FantPos,Age,G,GS,Cmp,Att,Yds,TD,Int,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Fmb,FL,TD,2PM,2PP,FantPt,PPR,DKPt,FDPt,VBD,PosRank,OvRank,pfr_id
479,Ron Johnson,BAL,WR,23,6,0,0,0,0,0,0,0,0,,0,3,1,12,12.00,0,0,,0,,,1,2.2,2.2,1.7,,166,,JohnRo03
480,Derrick Lewis,NOR,WR,28,3,0,0,0,0,0,0,0,0,,0,1,1,7,7.00,0,0,,0,,,1,1.7,1.7,1.2,,170,,LewiDe00
481,Reno Mahe,PHI,RB,23,2,0,0,0,0,0,0,0,0,,0,2,1,5,5.00,0,0,,0,,,1,1.5,1.5,1.0,,154,,MaheRe00
482,Mike McMahon,DET,QB,24,3,0,9,31,87,0,2,5,32,6.40,0,0,0,0,,0,1,1,0,,,1,0.7,3.7,2.7,,71,,McMaMi00
483,Rodney Peete,CAR,QB,37,1,1,4,10,19,0,0,0,0,,0,0,0,0,,0,0,,0,,,1,0.8,0.8,0.8,,70,,PeetRo00
484,Cliff Russell,WAS,WR,24,3,0,0,0,0,0,0,0,0,,0,2,2,10,5.00,0,0,,0,,,1,3.0,3.0,2.0,,168,,RussCl00
485,Aaron Shea,CLE,TE,27,4,2,0,0,0,0,0,0,0,,0,5,2,9,4.50,0,0,,0,,,1,2.9,2.9,1.9,,89,,SheaAa00
486,Charlie Adams,DEN,WR,24,4,0,0,0,0,0,0,0,0,,0,4,0,0,,0,,,0,,,,,,,,172,,AdamCh00
487,Dan Alexander,STL,RB,25,1,0,0,0,0,0,0,0,0,,0,,0,0,,0,,,0,,,,,,,,157,,AlexDa21
488,Brian Allen,IND,RB,23,4,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,,0,,,,,,,,158,,AlleBr20
489,Richard Angulo,STL,TE,23,5,0,0,0,0,0,0,0,0,,0,1,0,0,,0,,,0,,,,,,,,90,,AnguRi00
490,Karsten Bailey,GNB,WR,26,1,0,0,0,0,0,0,0,0,,0,2,0,0,,0,,,0,,,,,,,,173,,BailKa00
491,Eugene Baker,CAR,WR,27,1,0,0,0,0,0,0,0,0,,0,,0,0,,0,,,0,,,,,,,,174,,BakeEu00
492,Mike Banks,ARI,TE,24,6,0,0,0,0,0,0,0,0,,0,0,0,0,,0,,,0,,,,,,,,91,,BankMi20
493,Michael Bates,2TM,RB,34,9,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,,0,,,,,,,,159,,BateMi00
494,Marco Battaglia,CAR,TE,30,2,0,0,0,0,0,0,0,0,,0,,0,0,,0,,,0,,,,,,,,92,,BattMa00
495,Fred Baxter,NWE,TE,32,12,0,0,0,0,0,0,0,0,,0,2,0,0,,0,,,0,,,,,,,,93,,BaxtFr00
496,Sean Berton,MIN,TE,24,16,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,,0,,,,,,,,94,,BertSe00
497,Sean Brewer,ATL,TE,26,9,0,0,0,0,0,0,0,0,,0,,0,0,,0,,,0,,,,,,,,95,,BrewSe20
498,Dee Brown,PIT,RB,25,1,0,0,0,0,0,0,0,0,,0,,0,0,,0,,,0,,,,,,,,160,,BrowDe02
499,Arland Bruce,SFO,WR,26,2,0,0,0,0,0,0,0,0,,0,0,0,0,,0,1,,0,,,,,,,,175,,BrucAr20
500,Kerry Carter,SEA,RB,23,16,0,0,0,0,0,0,3,-2,-0.67,0,0,0,0,,0,0,,0,,,,-0.2,-0.2,-0.2,,187,,CartKe01
501,Antonio Chatman,GNB,WR,24,16,0,0,0,0,0,0,0,0,,0,1,0,0,,0,0,,0,,,,,,,,176,,ChatAn00
502,Kenny Clark,MIN,WR,25,1,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,,0,,,,,,,,177,,ClarKe22
503,Greg Comella,HOU,FB,28,5,0,0,0,0,0,0,0,0,,0,1,0,0,,0,,,0,,,,,,,,161,,ComeGr00
504,Phillip Crosby,BUF,FB,27,3,0,0,0,0,0,0,0,0,,0,0,0,0,,0,,,0,,,,,,,,162,,CrosPh00
505,Dan Curley,STL,FB,25,1,0,0,0,0,0,0,0,0,,0,,0,0,,0,,,0,,,,,,,,163,,CurlDa20
506,Matt Cushing,PIT,TE,28,4,0,0,0,0,0,0,0,0,,0,,0,0,,0,,,0,,,,,,,,96,,CushMa00
507,Chris Davis,SEA,FB,24,1,0,0,0,0,0,0,0,0,,0,,0,0,,0,,,0,,,,,,,,164,,DaviCh24
508,Nick Davis,MIN,WR,24,1,0,0,0,0,0,0,0,0,,0,0,0,0,,0,,,0,,,,,,,,178,,DaviNi00
509,Ty Detmer,DET,QB,36,1,0,0,0,0,0,0,0,0,,0,,0,0,,0,,,0,,,,,,,,76,,DetmTy00
510,Kori Dickerson,PHI,TE,25,2,0,0,0,0,0,0,0,0,,0,0,0,0,,0,,,0,,,,,,,,97,,DickKo20
511,LaTarence Dunbar,ATL,WR,23,5,0,0,0,0,0,0,0,0,,0,0,0,0,,0,,,0,,,,,,,,179,,DunbLa20
512,Chris Edmonds,CIN,FB,25,4,0,0,0,0,0,0,0,0,,0,0,0,0,,0,,,0,,,,,,,,165,,EdmoCh20
513,John Gilmore,CHI,TE,24,15,1,0,0,0,0,0,0,0,,0,1,0,0,,0,0,,0,,,,,,,,98,,GilmJo00
514,Joey Goodspeed,STL,FB,25,8,4,0,0,0,0,0,0,0,,0,1,0,0,,0,0,,0,,,,,,,,166,,GoodJo00
515,Gibran Hamdan,WAS,QB,22,1,0,1,2,7,0,0,0,0,,0,0,0,0,,0,0,,0,,,,0.3,0.3,0.3,,73,,HamdGi00
516,Lawrence Hamilton,CIN,WR,23,5,1,0,0,0,0,0,0,0,,0,3,0,0,,0,,,0,,,,,,,,180,,HamiLa20
517,Ryan Hannam,SEA,TE,23,5,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,,0,,,,,,,,99,,HannRy00
518,Dwone Hicks,TEN,RB,22,3,0,0,0,0,0,0,0,0,,0,0,0,0,,0,,,0,,,,,,,,167,,HickDw20
519,Darrell Hill,TEN,WR,24,12,0,0,0,0,0,0,0,0,,0,0,0,0,,0,,,0,,,,,,,,181,,HillDa20
520,Zachary Hilton,NOR,TE,23,3,0,0,0,0,0,0,0,0,,0,1,0,0,,0,,,0,,,,,,,,100,,HiltZa00
521,T.J. Houshmandzadeh,CIN,WR,26,2,0,0,0,0,0,0,0,0,,0,,0,0,,0,,,0,,,,,,,,182,,HousTJ00
522,Damon Huard,NWE,QB,30,2,0,0,1,0,0,0,1,-1,-1.00,0,0,0,0,,0,0,,0,,,,-0.1,-0.1,-0.1,,77,,HuarDa00
523,Chad Hutchinson,DAL,QB,26,1,0,1,2,8,0,0,2,-3,-1.50,0,0,0,0,,0,0,,0,,,,,,,,75,,HutcCh00
524,Jasen Isom,SFO,FB,26,2,0,0,0,0,0,0,0,0,,0,,0,0,,0,,,0,,,,,,,,168,,IsomJa00
525,Chris Jackson,GNB,WR,28,1,0,0,0,0,0,0,0,0,,0,0,0,0,,0,,,0,,,,,,,,183,,JackCh23
526,Nate Jackson,DEN,WR,24,1,0,0,0,0,0,0,0,0,,0,2,0,0,,0,,,0,,,,,,,,184,,JackNa00
527,Ray Jackson,TEN,RB,25,1,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,,0,,,,,,,,169,,JackRa21
528,Terry Jackson,SFO,FB,27,16,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,,0,,,,,,,,170,,JackTe00
529,Ronney Jenkins,OAK,RB,26,7,0,0,0,0,0,0,0,0,,0,1,0,0,,0,0,,0,,,,,,,,171,,JenkRo00
530,Travis Jervey,ATL,RB,31,15,0,0,0,0,0,0,0,0,,0,0,0,0,,0,1,,0,,,,,,,,172,,JervTr00
531,Albert Johnson,NYJ,WR,26,1,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,,0,,,,,,,,185,,JohnAl23
532,Robert Johnson,CHI,TE,23,1,0,0,0,0,0,0,0,0,,0,,0,0,,0,,,0,,,,,,,,101,,JohnRo04
533,John Jones,BAL,TE,28,11,0,0,0,0,0,0,0,0,,0,0,0,0,,0,,,0,,,,,,,,102,,JoneJo00
534,James Jordan,SFO,WR,25,1,0,0,0,0,0,0,0,0,,0,0,0,0,,0,,,0,,,,,,,,186,,JordJa20
535,Rashod Kent,HOU,TE,23,7,4,0,0,0,0,0,0,0,,0,1,0,0,,0,,,0,,,,,,,,103,,KentRa20
536,Brian Kinchen,NWE,TE,38,2,0,0,0,0,0,0,0,0,,0,,0,0,,0,,,0,,,,,,,,104,,KincBr00
537,Brody Liddiard,MIN,TE,26,16,0,0,0,0,0,0,0,0,,0,0,0,0,,0,,,0,,,,,,,,105,,LiddBr20
538,Tom Lopienski,IND,FB,24,4,0,0,0,0,0,0,0,0,,0,,0,0,,0,,,0,,,,,,,,173,,LopiTo20
539,Malaefou MacKenzie,JAX,FB,24,1,0,0,0,0,0,0,0,0,,0,0,0,0,,0,,,0,,,,,,,,174,,MacKMa20
540,Nick Maddox,CLE,RB,23,1,0,0,0,0,0,0,0,0,,0,0,0,0,,0,1,,0,,,,,,,,175,,MaddNi20
541,Adrian Madise,DEN,WR,23,11,0,0,0,0,0,0,1,10,10.00,0,3,2,10,5.00,0,1,1,0,,,,2.0,3.0,1.0,,187,,MadiAd00
542,Cecil Martin,TAM,FB,28,1,0,0,0,0,0,0,0,0,,0,,0,0,,0,,,0,,,,,,,,176,,MartCe00
543,Grant Mattos,SDG,WR,22,6,0,0,0,0,0,0,0,0,,0,1,0,0,,0,,,0,,,,,,,,188,,MattGr20
544,Sean McDermott,2TM,TE,27,6,0,0,0,0,0,0,0,0,,0,,0,0,,0,,,0,,,,,,,,106,,McDeSe20
545,Tony McGee,2TM,TE,32,4,0,0,0,0,0,0,0,0,,0,1,0,0,,0,,,0,,,,,,,,107,,McGeTo00
546,Jason McKie,CHI,FB,23,6,0,0,0,0,0,0,0,0,,0,0,0,0,,0,,,0,,,,,,,,177,,McKiJa00
547,Kevin McLeod,CLE,FB,29,1,1,0,0,0,0,0,0,0,,0,,0,0,,0,,,0,,,,,,,,178,,McLeKe00
548,Billy McMullen,PHI,WR,23,5,0,0,0,0,0,0,0,0,,0,3,1,2,2.00,0,0,,0,,,,1.2,1.2,0.7,,171,,McMuBi00
549,Sean Morey,PHI,WR,27,16,0,0,0,0,0,0,0,0,,0,0,0,0,,0,1,,0,,,,,,,,189,,MoreSe00
550,Harold Morrow,BAL,FB,30,14,0,0,0,0,0,0,0,0,,0,0,0,0,,0,,,0,,,,,,,,179,,MorrHa00
551,J.J. Moses,HOU,WR,24,15,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,,0,,,,,,,,190,,MoseJ.00
552,Ovie Mughelli,BAL,FB,23,6,0,0,0,0,0,0,0,0,,0,0,0,0,,0,,,0,,,,,,,,180,,MughOv00
553,Matt Murphy,HOU,TE,23,1,0,0,0,0,0,0,0,0,,0,0,0,0,,0,,,0,,,,,,,,108,,MurpMa00
554,Craig Nall,GNB,QB,24,1,0,0,0,0,0,0,2,-2,-1.00,0,0,0,0,,0,0,,0,,,,-0.2,-0.2,-0.2,,78,,NallCr00
555,Larry Ned,MIN,RB,25,3,0,0,0,0,0,0,0,0,,0,0,0,0,,0,,,0,,,,,,,,181,,NedxLa00
556,John Owens,DET,TE,23,7,1,0,0,0,0,0,0,0,,0,0,0,0,,0,,,0,,,,,,,,109,,OwenJo00
557,Doug Pederson,GNB,QB,35,16,0,2,2,16,0,0,6,-5,-0.83,0,0,0,0,,0,0,,0,,,,0.1,0.1,0.1,,74,,PedeDo00
558,Andrew Pinnock,SDG,FB,23,16,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,,0,,,,,,,,182,,PinnAn00
559,Derek Rackley,ATL,TE,26,16,1,0,0,0,0,0,0,0,,0,0,0,0,,0,,,0,,,,,,,,110,,RackDe00
560,Gabe Reid,CHI,TE,26,1,0,0,0,0,0,0,0,0,,0,,0,0,,0,,,0,,,,,,,,111,,ReidGa00
561,Joffrey Reynolds,STL,RB,24,4,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,,0,,,,,,,,183,,ReynJo20
562,Charlie Rogers,MIA,RB,27,11,0,0,0,0,0,0,0,0,,0,1,0,0,,0,2,,0,,,,,,,,184,,RogeCh00
563,Micah Ross,2TM,WR,27,7,0,0,0,0,0,0,0,0,,0,0,0,0,,0,,,0,,,,,,,,191,,RossMi20
564,Jake Schifino,TEN,WR,24,13,0,0,0,0,0,0,0,0,,0,1,0,0,,0,0,,0,,,,,,,,192,,SchiJa20
565,Sam Simmons,MIA,WR,24,11,0,0,0,0,0,0,0,0,,0,2,0,0,,0,0,,0,,,,,,,,193,,SimmSa20
566,Ken Simonton,BUF,RB,24,2,0,0,0,0,0,0,2,4,2.00,0,0,0,0,,0,0,,0,,,,0.4,0.4,0.4,,155,,SimoKe00
567,David Sloan,NOR,TE,31,4,0,0,0,0,0,0,0,0,,0,,0,0,,0,,,0,,,,,,,,112,,SloaDa00
568,Detron Smith,IND,RB,29,11,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,,0,,,,,,,,185,,SmitDe00
569,John Stone,OAK,WR,24,1,0,0,0,0,0,0,0,0,,0,,0,0,,0,,,0,,,,,,,,194,,StonJo00
570,Stephen Trejo,DET,FB,26,16,0,0,0,0,0,0,0,0,,0,1,1,2,2.00,0,0,,0,,,,1.2,1.2,0.7,,156,,TrejSt00
571,Taco Wallace,SEA,WR,22,1,0,0,0,0,0,0,0,0,,0,,0,0,,0,,,0,,,,,,,,195,,WallTa00
572,Kenny Watson,CIN,RB,25,8,0,0,0,0,0,0,0,0,,0,0,0,0,,0,1,,0,,,,,,,,186,,WatsKe00
573,James Whalen,DAL,TE,26,7,0,0,0,0,0,0,0,0,,0,0,0,0,,0,,,0,,,,,,,,113,,WhalJa00
574,Daniel Wilcox,TAM,TE,26,2,0,0,0,0,0,0,0,0,,0,,0,0,,0,,,0,,,,,,,,114,,WilcDa01
575,Terrence Wilkins,IND,WR,28,3,0,0,0,0,0,0,0,0,,0,0,0,0,,0,1,,0,,,,,,,,196,,WilkTe00
576,James Williams,DET,WR,25,1,0,0,0,0,0,0,0,0,,0,1,0,0,,0,,,0,,,,,,,,197,,WillJa01
577,Roland Williams,TAM,TE,28,1,0,0,0,0,0,0,0,0,,0,,0,0,,0,,,0,,,,,,,,115,,WillRo01
578,Walter Young,CAR,WR,24,7,0,0,0,0,0,0,0,0,,0,5,0,0,,0,,,0,,,,,,,,198,,YounWa00
579,Fred McAfee,NOR,RB,35,14,0,0,0,0,0,0,1,13,13.00,0,0,0,0,,0,1,1,0,,,-1,-0.7,0.3,-0.7,,188,,McAfFr00
580,Spencer Nead,STL,FB,26,10,0,0,0,0,0,0,0,0,,0,1,1,6,6.00,0,1,1,0,,,-1,-0.4,0.6,-0.9,,189,,NeadSp00
581,Brad Pyatt,IND,WR,23,8,0,0,0,0,0,0,0,0,,0,1,1,2,2.00,0,2,1,0,,,-2,-0.8,0.2,-1.3,,199,,PyatBr00
582,LaShaun Ward,KAN,WR,23,1,0,0,0,0,0,0,0,0,,0,0,0,0,,0,1,1,0,,,-2,-2.0,-1.0,-2.0,,200,,WardLa20
583,Chris Redman,BAL,QB,26,2,0,7,13,58,0,2,2,4,2.00,0,0,0,0,,0,3,2,0,,,-5,-5.3,-1.3,-3.3,,80,,RedmCh00
584,Alex Van Pelt,BUF,QB,33,6,0,5,12,49,0,3,4,-6,-1.50,0,0,0,0,,0,0,,0,,,-5,-4.6,-1.6,-1.6,,79,,VanPAl00
