Rk,Player,Tm,FantPos,Age,G,GS,Cmp,Att,Yds,TD,Int,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Fmb,FL,TD,2PM,2PP,FantPt,PPR,DKPt,FDPt,VBD,PosRank,OvRank,pfr_id
472,Cooper Rush,DAL,QB,30,6,0,15,20,114,0,1,12,-5,-0.42,0,0,0,0,,0,0,0,0,,,2,2.1,3.1,3.1,,63,,RushCo00
473,Trevon Wesco,TEN,TE,28,14,10,0,0,0,0,0,0,0,,0,3,1,21,21.00,0,0,0,0,,,2,3.1,3.1,2.6,,95,,WescTr00
474,Miles Boykin,PIT,WR,27,14,0,0,0,0,0,0,0,0,,0,3,2,11,5.50,0,0,0,0,,,1,3.1,3.1,2.1,,187,,BoykMi00
475,Jashaun Corbin,NYG,RB,23,3,0,0,0,0,0,0,1,1,1.00,0,3,3,12,4.00,0,0,0,0,,,1,4.3,4.3,2.8,,129,,CorbJa01
476,Kenyan Drake,2TM,RB,29,3,0,0,0,0,0,0,2,0,0.00,0,3,2,31,15.50,0,1,1,0,,,1,3.1,4.1,2.1,,133,,DrakKe00
477,Ross Dwelley,SFO,TE,28,12,0,0,0,0,0,0,0,0,,0,2,1,12,12.00,0,0,0,0,,,1,2.2,2.2,1.7,,98,,DwelRo00
478,D'Wayne Eskridge,SEA,WR,26,4,0,0,0,0,0,0,2,5,2.50,0,1,0,0,,0,0,0,0,,,1,0.5,0.5,0.5,,192,,EskrDW00
479,Chris Evans,CIN,RB,26,8,0,0,0,0,0,0,2,12,6.00,0,1,1,-1,-1.00,0,0,0,0,,,1,2.1,2.1,1.6,,134,,EvanCh02
480,Tucker Fisk,ATL,TE,24,3,1,0,0,0,0,0,0,0,,0,1,1,9,9.00,0,0,0,0,,,1,1.9,1.9,1.4,,100,,FiskTu00
481,Peyton Hendershot,DAL,TE,24,5,0,0,0,0,0,0,1,0,0.00,0,3,2,8,4.00,0,0,0,0,,,1,2.8,2.8,1.8,,101,,HendPe01
482,Evan Hull,IND,RB,23,1,0,0,0,0,0,0,1,1,1.00,0,1,1,6,6.00,0,0,0,0,,,1,1.7,1.7,1.2,,136,,HullEv00
483,Jakob Johnson,LVR,FB,29,10,4,0,0,0,0,0,0,0,,0,2,1,12,12.00,0,0,0,0,,,1,2.2,2.2,1.7,,132,,JohnJa12
484,Marcus Mariota,PHI,QB,30,2,0,2,3,16,0,0,2,6,3.00,0,0,0,0,,0,0,0,0,,,1,1.2,1.2,1.2,,64,,MariMa01
485,Anthony McFarland Jr.,PIT,RB,24,3,0,0,0,0,0,0,0,0,,0,2,2,11,5.50,0,0,0,0,,,1,3.1,3.1,2.1,,135,,McFaAn00
486,Bo Melton,GNB,WR,24,2,0,0,0,0,0,0,0,0,,0,2,1,7,7.00,0,0,0,0,,,1,1.7,1.7,1.2,,191,,MeltBo00
487,Davis Mills,HOU,QB,25,4,0,3,7,24,0,0,0,0,,0,0,0,0,,0,0,0,0,,,1,1.0,1.0,1.0,,65,,MillDa02
488,Kene Nwangwu,MIN,RB,25,6,0,0,0,0,0,0,5,13,2.60,0,0,0,0,,0,0,0,0,,,1,1.3,1.3,1.3,,130,,NwanKe00
489,Devine Ozigbo,DET,RB,27,3,0,0,0,0,0,0,3,5,1.67,0,1,1,8,8.00,0,0,0,0,,,1,2.3,2.3,1.8,,131,,OzigDe01
490,Eric Saubert,2TM,TE,29,7,0,0,0,0,0,0,0,0,,0,1,1,5,5.00,0,0,0,0,,,1,1.5,1.5,1.0,,102,,SaubEr00
491,Willie Snead,SFO,WR,31,3,0,0,0,0,0,0,0,0,,0,1,1,9,9.00,0,0,0,0,,,1,1.9,1.9,1.4,,189,,SneaWi00
492,Malik Taylor,NYJ,WR,28,3,0,0,0,0,0,0,0,0,,0,4,2,13,6.50,0,0,0,0,,,1,3.3,3.3,2.3,,186,,TaylMa01
493,Cody Thompson,SEA,WR,27,7,0,0,0,0,0,0,0,0,,0,1,1,10,10.00,0,0,0,0,,,1,2.0,2.0,1.5,,188,,ThomCo04
494,Austin Trammell,LAR,WR,25,13,0,0,0,0,0,0,0,0,,0,7,4,29,7.25,0,3,1,0,,,1,4.9,5.9,2.9,,190,,TramAu00
495,Charlie Woerner,SFO,TE,26,14,1,0,0,0,0,0,0,0,,0,2,2,12,6.00,0,0,0,0,,,1,3.2,3.2,2.2,,99,,WoerCh00
496,Devon Allen,PHI,WR,29,2,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,,,,,,195,,AlleDe02
497,Stephen Anderson,LAC,TE,30,3,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,,,,,,104,,AndeSt01
498,Alex Armah,WAS,RB,29,5,0,0,0,0,0,0,0,0,,0,2,2,3,1.50,0,0,0,0,,,,2.3,2.3,1.3,,137,,ArmaAl00
499,Andre Baccellia,ARI,WR,26,5,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,,,,,,196,,BaccAn00
500,Nick Bellore,SEA,FB,34,13,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,,,,,,141,,BellNi01
501,Teddy Bridgewater,DET,QB,31,1,0,0,0,0,0,0,2,-2,-1.00,0,0,0,0,,0,0,0,0,,,,-0.2,-0.2,-0.2,,77,,BridTe00
502,Matt Bushman,KAN,TE,28,1,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,,,,,,105,,BushMa00
503,Terrell Bynum,LAC,WR,25,1,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,,,,,,197,,BynuTe00
504,Damiere Byrd,ATL,WR,30,1,0,0,0,0,0,0,0,0,,0,2,0,0,,0,0,0,0,,,,,,,,198,,ByrdDa00
505,Jason Cabinda,DET,FB,27,3,0,0,0,0,0,0,1,0,0.00,0,0,0,0,,0,0,0,0,,,,,,,,142,,CabiJa00
506,Grant Calcaterra,PHI,TE,25,12,1,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,,,,,,106,,CalcGr00
507,Marquez Callaway,NOR,WR,25,3,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,,,,,,199,,CallMa01
508,Stephen Carlson,CHI,TE,27,1,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,,,,,,107,,CarlSt00
509,Irvin Charles,NYJ,WR,26,9,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,,,,,,200,,CharIr00
510,Julius Chestnut,TEN,RB,23,3,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,,,,,,143,,ChesJu00
511,Dan Chisena,ARI,WR,26,1,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,,,,,,201,,ChisDa00
512,Corey Clement,ARI,RB,29,3,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,,,,,,144,,ClemCo00
513,Sean Clifford,GNB,QB,25,1,0,0,0,0,0,0,1,0,0.00,0,0,0,0,,0,1,0,0,,,,,,,,69,,ClifSe00
514,Chris Conley,SFO,WR,31,5,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,,,,,,202,,ConlCh00
515,Tanner Conner,MIA,TE,25,3,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,,,,,,108,,ConnTa00
516,Elijah Cooks,JAX,WR,25,6,0,0,0,0,0,0,0,0,,0,1,0,0,,0,0,0,0,,,,,,,,203,,CookEl00
517,Britain Covey,PHI,WR,26,14,0,0,0,0,0,0,0,0,,0,0,0,0,,0,1,0,0,,,,,,,,204,,CoveBr00
518,Malik Cunningham,NWE,QB,25,1,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,,,,,,70,,CunnMa00
519,Darrell Daniels,DET,TE,29,3,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,,,,,,109,,DaniDa02
520,Frank Darby,ATL,WR,26,1,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,,,,,,205,,DarbFr00
521,Jaelon Darden,CLE,WR,24,1,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,,,,,,206,,DardJa00
522,Sam Darnold,SFO,QB,26,7,0,4,6,27,0,0,11,-11,-1.00,0,0,0,0,,0,0,0,0,,,,,,,,73,,DarnSa00
523,Malik Davis,DAL,RB,25,2,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,,,,,,145,,DaviMa02
524,Phillip Dorsett,DEN,WR,30,1,0,0,0,0,0,0,0,0,,0,1,0,0,,0,0,0,0,,,,,,,,207,,DorsPh00
525,Keelan Doss,LAC,WR,27,3,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,,,,,,208,,DossKe00
526,Colton Dowell,TEN,WR,24,8,0,0,0,0,0,0,0,0,,0,1,0,0,,0,0,0,0,,,,,,,,209,,DoweCo00
527,Dylan Drummond,DET,WR,23,1,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,,,,,,210,,DrumDy00
528,Sam Ehlinger,IND,QB,25,1,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,,,,,,71,,EhliSa00
529,Princeton Fant,DAL,TE,24,2,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,,,,,,110,,FantPr00
530,Ethan Fernea,IND,WR,25,1,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,,,,,,211,,FernEt00
531,Dez Fitzpatrick,PIT,WR,26,1,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,,,,,,212,,FitzDe00
532,John FitzPatrick,ATL,TE,23,8,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,,,,,,111,,FitzJo00
533,Myles Gaskin,2TM,RB,26,3,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,,,,,,146,,GaskMy00
534,Reggie Gilliam,BUF,FB,26,14,0,0,0,0,0,0,0,0,,0,1,1,3,3.00,0,0,0,0,,,,1.3,1.3,0.8,,138,,GillRe00
535,Antoine Green,DET,WR,24,8,0,0,0,0,0,0,0,0,,0,2,1,2,2.00,0,0,0,0,,,,1.2,1.2,0.7,,193,,GreeAn00
536,Jacob Harris,JAX,WR,26,2,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,,,,,,213,,HarrJa03
537,N'Keal Harry,MIN,WR,26,9,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,,,,,,214,,HarrNK00
538,Jamycal Hasty,2TM,RB,27,4,0,0,0,0,0,0,0,0,,0,2,0,0,,0,0,0,0,,,,,,,,147,,HastJa02
539,Parker Hesse,ATL,TE,28,3,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,,,,,,112,,HessPa00
540,J.P. Holtz,NOR,TE,30,1,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,,,,,,113,,HoltJ.01
541,Travis Homer,CHI,RB,25,13,0,0,0,0,0,0,0,0,,0,1,0,0,,0,0,0,0,,,,,,,,148,,HomeTr00
542,Jesper Horsted,LVR,TE,26,13,0,0,0,0,0,0,0,0,,0,1,1,4,4.00,0,0,0,0,,,,1.4,1.4,0.9,,103,,HorsJe00
543,Mohamed Ibrahim,DET,RB,25,1,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,,,,,,149,,IbraMo00
544,Godwin Igwebuike,2TM,RB,29,9,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,,,,,,150,,IgweGo00
545,Andy Isabella,BUF,WR,27,2,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,,,,,,215,,IsabAn00
546,Kearis Jackson,TEN,WR,24,2,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,,,,,,216,,JackKe02
547,Shedrick Jackson,CIN,WR,24,2,0,0,0,0,0,0,0,0,,0,1,0,0,,0,0,0,0,,,,,,,,217,,JackSh01
548,Tyree Jackson,NYG,TE,26,2,1,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,,,,,,114,,JackTy01
549,Taiwan Jones,NYG,RB,35,2,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,,,,,,151,,JoneTa00
550,Hunter Kampmoyer,LAC,TE,25,1,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,,,,,,115,,KampHu00
551,Dalton Keene,HOU,TE,24,1,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,,,,,,116,,KeenDa00
552,Mason Kinsey,TEN,WR,25,3,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,,,,,,218,,KinsMa00
553,Tyler Kroft,MIA,TE,31,8,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,,,,,,117,,KrofTy00
554,Kwamie Lassiter II,CIN,WR,25,1,0,0,0,0,0,0,0,0,,0,1,1,2,2.00,0,0,0,0,,,,1.2,1.2,0.7,,194,,LassKw00
555,Hunter Long,LAR,TE,25,4,1,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,,,,,,118,,LongHu00
556,Jordan Matthews,CAR,TE,31,1,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,,,,,,119,,MattJo00
557,A.J. McCarron,CIN,QB,33,1,0,1,1,-1,0,0,0,0,,0,0,0,0,,0,0,0,0,,,,,,,,74,,McCaA.00
558,Kenny McIntosh,SEA,RB,23,3,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,,,,,,152,,McInKe00
559,Sean McKeon,DAL,TE,26,9,0,0,0,0,0,0,0,0,,0,2,0,0,,0,0,0,0,,,,,,,,120,,McKeSe01
560,Tre' McKitty,LAC,TE,24,6,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,,,,,,121,,McKiTr00
561,Jeremy McNichols,SFO,RB,28,1,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,,,,,,153,,McNiJe00
562,Kirk Merritt,NOR,WR,26,1,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,,,,,,219,,MerrKi00
563,Ryan Miller,TAM,WR,23,1,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,,,,,,220,,MillRy01
564,Jordan Mims,NOR,RB,24,1,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,,,,,,154,,MimsJo00
565,James Mitchell,DET,TE,24,12,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,,,,,,122,,MitcJa00
566,Stanley Morgan Jr.,CIN,WR,27,2,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,,,,,,221,,MorgSt02
567,Albert Okwuegbunam,PHI,TE,25,4,0,0,0,0,0,0,0,0,,0,1,0,0,,0,0,0,0,,,,,,,,123,,OkwuAl00
568,Qadree Ollison,PIT,RB,27,2,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,,,,,,155,,OlliQa00
569,Henry Pearson,GNB,FB,24,2,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,,,,,,156,,PearHe00
570,Josh Pederson,JAX,TE,26,3,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,,,,,,124,,PedeJo00
571,La'Mical Perine,KAN,RB,25,2,0,0,0,0,0,0,1,1,1.00,0,1,0,0,,0,0,0,0,,,,0.1,0.1,0.1,,140,,PeriLa00
572,Nathan Peterman,CHI,QB,29,1,0,0,0,0,0,0,2,-4,-2.00,0,0,0,0,,0,1,0,0,,,,-0.4,-0.4,-0.4,,78,,PeteNa00
573,Deneric Prince,KAN,RB,23,2,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,,,,,,157,,PrinDe00
574,Kevin Rader,TEN,TE,28,11,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,,,,,,125,,RadeKe00
575,Giovanni Ricci,CAR,FB,27,5,0,0,0,0,0,0,0,0,,0,1,1,2,2.00,0,0,0,0,,,,1.2,1.2,0.7,,139,,RiccGi00
576,James Robinson,GNB,RB,25,1,0,0,0,0,0,0,1,2,2.00,0,1,1,-2,-2.00,0,0,0,0,,,,1.0,1.0,0.5,,158,,RobiJa00
577,Aaron Rodgers,NYJ,QB,40,1,1,0,1,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,,,,,,72,,RodgAa00
578,Amari Rodgers,IND,WR,24,3,0,0,0,0,0,0,0,0,,0,2,0,0,,0,0,0,0,,,,,,,,222,,RodgAm00
579,Mason Rudolph,PIT,QB,28,1,0,2,3,3,0,0,0,0,,0,0,0,0,,0,0,0,0,,,,0.1,0.1,0.1,,66,,RudoMa00
580,Brady Russell,SEA,TE,25,12,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,,,,,,126,,RussBr00
581,Trevor Siemian,NYJ,QB,32,2,0,19,39,176,0,2,1,8,8.00,0,0,0,0,,0,4,2,0,,,,-0.2,3.8,1.8,,76,,SiemTr00
582,David Sills,DEN,WR,27,3,1,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,,,,,,223,,SillDa01
583,Matthew Slater,NWE,WR,38,14,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,,,,,,224,,SlatMa00
584,Tre'Quan Smith,DEN,WR,27,1,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,,,,,,225,,SmitTr03
585,Jarrett Stidham,DEN,QB,27,1,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,,,,,,68,,StidJa00
586,SaRodorick Thompson,SEA,RB,24,1,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,,,,,,159,,ThomSa00
587,Mitchell Tinsley,WAS,WR,24,1,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,,,,,,226,,TinsMi00
588,Noah Togiai,PHI,TE,26,1,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,,,,,,127,,TogiNo00
589,Kyle Trask,TAM,QB,25,2,0,0,1,0,0,0,1,-1,-1.00,0,0,0,0,,0,0,0,0,,,,-0.1,-0.1,-0.1,,75,,TrasKy00
590,Laquon Treadwell,BAL,WR,28,2,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,,,,,,227,,TreaLa00
591,DJ Turner,LVR,WR,26,7,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,,,,,,228,,TurnDJ00
592,Nick Vannett,LAC,TE,30,5,4,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,,,,,,128,,VannNi00
593,Jonathan Ward,TEN,RB,26,4,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,,,,,,160,,WardJo00
594,Dwayne Washington,DEN,RB,29,12,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,,,,,,161,,WashDw00
595,Montrell Washington,KAN,WR,24,5,0,0,0,0,0,0,0,0,,0,0,0,0,,0,2,0,0,,,,,,,,229,,WashMo00
596,Carson Wentz,LAR,QB,31,1,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,,,,,,67,,WentCa00
597,Blake Whiteheart,ARI,TE,23,1,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,,,,,,129,,WhitBl01
598,Kristian Wilkerson,LVR,WR,26,2,1,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,,,,,,230,,WilkKr00
599,Brayden Willis,SFO,TE,24,4,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,,,,,,130,,WillBr06
600,Jonathan Williams,WAS,RB,29,1,0,0,0,0,0,0,1,-2,-2.00,0,1,0,0,,0,0,0,0,,,,-0.2,-0.2,-0.2,,163,,WillJo07
601,Rodney Williams,PIT,TE,25,10,0,0,0,0,0,0,0,0,,0,2,0,0,,0,0,0,0,,,,,,,,131,,WillRo08
602,Juwann Winfree,IND,WR,27,7,1,0,0,0,0,0,0,0,,0,1,0,0,,0,0,0,0,,,,,,,,231,,WinfJu00
603,Easop Winston,SEA,WR,27,1,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,,,,,,232,,WinsEa00
604,Owen Wright,BAL,RB,24,1,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,,,,,,162,,WrigOw00
605,Kenny Yeboah,NYJ,TE,25,2,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,,,,,,132,,YeboKe00
606,Dareke Young,SEA,WR,24,3,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,,,,,,233,,YounDa02
607,Kyle Allen,BUF,QB,27,6,0,0,0,0,0,0,11,-11,-1.00,0,0,0,0,,0,0,0,0,,,-1,-1.1,-1.1,-1.1,,79,,AlleKy00
608,Deon Jackson,3TM,RB,24,4,1,0,0,0,0,0,14,16,1.14,0,6,5,14,2.80,0,2,2,0,,,-1,4.0,6.0,1.5,,164,,JackDe02
609,Adam Prentice,NOR,FB,26,10,1,0,0,0,0,0,1,5,5.00,0,2,1,5,5.00,0,1,1,0,,,-1,,1.0,-0.5,,165,,PrenAd00
610,David Wells,TAM,TE,28,4,0,0,0,0,0,0,0,0,,0,2,2,-10,-5.00,0,1,0,0,,,-1,1.0,1.0,,,133,,WellDa00
611,James Proche,CLE,WR,27,7,0,0,0,0,0,0,0,0,,0,1,0,0,,0,1,1,0,,,-2,-2.0,-1.0,-2.0,,234,,ProcJa00
612,Trent Taylor,CHI,WR,29,14,0,0,0,0,0,0,1,-2,-2.00,0,2,0,0,,0,2,1,0,,,-2,-2.2,-1.2,-2.2,,235,,TaylTr02
613,Blaine Gabbert,KAN,QB,34,1,0,3,5,31,0,2,2,-1,-0.50,0,0,0,0,,0,0,0,0,,,-3,-2.9,-0.9,-0.9,,80,,GabbBl00
614,Gunner Olszewski,2TM,WR,27,9,0,0,0,0,0,0,0,0,,0,1,1,0,0.00,0,3,2,0,,,-4,-3.0,-1.0,-3.5,,236,,OlszGu00
